shoulder_width_ratio,hip_width_ratio,shoulder_hip_ratio,torso_ratio,upper_leg_ratio,lower_leg_ratio,crural_index,upper_arm_ratio,forearm_ratio,ape_index,cog_ratio,upper_body_ratio,sport,gender
0.23564696681168698,0.1248128401845852,1.8880026002388026,0.36991890604717753,0.2724258436327443,0.24053043866398838,0.882920781143826,0.1742476504364218,0.15580110789957974,0.6600975166720031,0.49197681100923135,0.4930435149081588,football,female
0.23404301669455455,0.12544163007149067,1.8657523547897985,0.34048034798522203,0.2746822519648955,0.23271163515620485,0.8472030263751641,0.20470364406702413,0.18076648084526614,0.7709402498245805,0.4948051331495892,0.4954571645086538,football,female
0.21814816494756817,0.11950672712253654,1.825404897281551,0.3311677108578091,0.2670413785391475,0.27184512468378014,1.0179887707699518,0.1785780722119793,0.14266260657344573,0.64248135757085,0.46358764892362037,0.46436880629454996,football,female
0.2209614693343845,0.13049109946317003,1.693306825089239,0.36799139229010636,0.2877974415536729,0.22239028561265173,0.7727319756981821,0.19221145789732821,0.14216448780719354,0.6687518914090435,0.49829951271526657,0.5010037095130186,football,female
0.21053895577540999,0.1278688552734323,1.6465225666187242,0.34659643736119206,0.2819096523965536,0.25082628029721954,0.8897399509555991,0.17492348073870848,0.1508601102873569,0.6515671820521307,0.4709384114138565,0.47323195601147305,football,female
0.21419659710132363,0.12848030375143227,1.6671551268724007,0.35131045375540176,0.2822375390092347,0.22482888527344058,0.7965945496218498,0.1829237651753884,0.12020316661108034,0.6062538635729374,0.49504530258597407,0.4954540676690931,football,female
0.21574682474253395,0.1312056403899184,1.6443410824517535,0.34447493680846797,0.2806728673818895,0.24034610780063903,0.8563211330064867,0.15251564188821926,0.11386986686307682,0.5327710175025921,0.48176703977872365,0.4887578687525009,football,female
0.22320194738176052,0.12734162513959393,1.7527807355770981,0.35612251130074724,0.2641837599629926,0.24749823301085822,0.9368412087311054,0.20389564281850758,0.1789767988869072,0.7657448834108296,0.4891295086174273,0.49401923581293256,football,female
0.24207144697710972,0.1457246868072268,1.6611560627152768,0.3744168884699583,0.2805328899709367,0.25951461899011463,0.9250773376947009,0.17867905881171048,0.13273631498513314,0.6228307475936872,0.46293566961782423,0.4639093829867372,football,female
0.1952744955322839,0.13137364823922057,1.486405364770758,0.35041166690181286,0.2741291462741551,0.25205226726383273,0.9194654077817637,0.17669096429304884,0.16871504879180546,0.6908120261697086,0.4846322880239154,0.49832297353802163,football,female
0.21934630383594067,0.13106214759619234,1.6736052922904583,0.3414876923487756,0.27297683760348146,0.2466864224350834,0.9036899416111386,0.18402493111477872,0.16607181943110128,0.70019350109176,0.4804545622270582,0.48050114153406037,football,female
0.203378911845094,0.1250835483851848,1.6259445344387327,0.3463811782758866,0.2768273647936603,0.25229391106442345,0.9113763419034696,0.155168697429576,0.13810033116022916,0.5865380571796103,0.47128830044089787,0.48470328509452193,football,female
0.2233650657929283,0.14618710931425466,1.5279395484369704,0.37869144323529064,0.2795434105451096,0.22228273374308422,0.7951635608567302,0.1615323064040191,0.14600911091654206,0.6150828346411223,0.501249180061729,0.5082325615466005,football,female
0.24340953777003868,0.14395409835090645,1.6908830006124378,0.3820419144500907,0.2726726068840949,0.22954469259370378,0.8418326109717229,0.21114879800302258,0.19350399425104886,0.8093055845081428,0.49820354077131934,0.4982453233595496,kabaddi,female
0.25497940496419985,0.13034639561487604,1.9561676697034789,0.4035262792289274,0.2565592480348047,0.23399547466033818,0.9120523873245626,0.19621594785831936,0.23741804131123642,0.8672679783391115,0.5113421734622796,0.511430241384484,kabaddi,female
0.2389549918387061,0.14064615006854886,1.698979970104002,0.3695865032167037,0.2887260456632679,0.2300547095761457,0.7967923678227881,0.1628484592644903,0.16563447272907592,0.6569658639871324,0.4820621277479483,0.49071292580969755,kabaddi,female
0.23851792236069214,0.1292354710403477,1.8456072503981986,0.34947704016028946,0.2694998260515459,0.24698018764842178,0.9164391356645369,0.17756002794324308,0.1435575715076062,0.6422351989016986,0.4839422564667505,0.4844078222654003,kabaddi,female
0.22109906806481985,0.1275260647670176,1.733755906831709,0.38575752670852786,0.2829015397888418,0.2560055334519543,0.9049280312968155,0.1838159943082568,0.18473291511094841,0.7370978188384104,0.4655119551206341,0.4801687061554945,kabaddi,female
0.23301843645319725,0.14463238411066706,1.6111083135772735,0.3639965434665518,0.2754612661582577,0.24102937251087306,0.8750027757891634,0.20431517310391784,0.12822516072040693,0.6650806676486495,0.4843295897113686,0.48552295512390486,kabaddi,female
0.22518834662688048,0.13090838275643818,1.7201980643657866,0.39990473752533945,0.2626952286541853,0.24145190672348868,0.9191332022300962,0.19653589027007518,0.17364659165004595,0.7403649638402422,0.4975471002044186,0.49984026225901723,kabaddi,female
0.22955267986081845,0.1225837248337247,1.8726195518384583,0.35309732604342253,0.2764747215653882,0.24012803731836924,0.8685352351881372,0.17665828821925383,0.15902891070200353,0.6713743978425147,0.48500832555832635,0.48529460973449573,kabaddi,female
